trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,75,0,,,,,,,,,,,,,,,915.7250812,None,q,915.7250812,None,970.3462588,None,970.3462588,None,970.3462588,None,970.3462588,None,r,0.5583499,970.3462588,None,970.3462588,None,970.9492615,None,970.9492615,None,970.9492615,None,970.9492615,None,970.9492615,None,970.9492615,None,971.2467866,None,971.2467866,None,972.9617033,None,972.9617033,None,972.9617033,None,972.9617033,None,972.9617033,None,972.9617033,None,972.9617033,None,972.9617033,None,972.9617033,None,34,61,43,43,34,76,975.4876245,None,2,2.3002984,975.4876245,None,975.4876245,None,975.4876245,None,975.4876245,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,977.8408209,None,,,,,,,,54.590482,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,76,0,,,,,,,,,,,,,,,None,None,None,None,None,979.7569385,None,979.7569385,None,979.7569385,None,979.7569385,None,f,0.2877703,979.7569385,None,979.7569385,None,980.0914588,None,980.0914588,None,980.0914588,None,980.0914588,None,980.0914588,None,980.0914588,None,980.3862718,None,980.3862718,None,982.2358347,None,982.2358347,None,982.2358347,None,982.2358347,None,982.2358347,None,982.2358347,None,982.2358347,None,982.2358347,None,982.2358347,None,34,75,50,34,75,66,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,984.7753261,None,984.7753261,None,984.7753261,None,984.7753261,None,984.7753261,None,984.7753261,None,66,984.7753261,None,984.7753261,None,0.00562035,None,984.7753261,None,2.979166667,2.1927459,988.2821471,None,988.2821471,None,988.2821471,None,988.2821471,None,None,None,990.4930272,None,0.098958333,-0.28125,1,0,0,3.4760455,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,77,0,,,,,,,,,,,,,,,None,None,None,None,None,992.364659,None,992.364659,None,992.364659,None,992.364659,None,f,0.3901274,992.364659,None,992.364659,None,992.8035199,None,992.8035199,None,992.8035199,None,992.8035199,None,992.8035199,None,992.8035199,None,993.0952037,None,993.0952037,None,994.342139,None,994.342139,None,994.342139,None,994.342139,None,994.342139,None,994.342139,None,994.342139,None,994.342139,None,994.342139,None,33,84,46,45,84,80,996.8622218,None,5,2.0063997,996.8622218,None,996.8622218,None,996.8622218,None,996.8622218,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,998.9321663,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,78,0,,,,,,,,,,,,,,,None,None,None,None,None,1000.905566,None,1000.905566,None,1000.905566,None,1000.905566,None,f,0.409325,1000.905566,None,1000.905566,None,1001.358627,None,1001.358627,None,1001.358627,None,1001.358627,None,1001.358627,None,1001.358627,None,1001.651128,None,1001.651128,None,1002.648155,None,1002.648155,None,1002.648155,None,1002.648155,None,1002.648155,None,1002.648155,None,1002.648155,None,1002.648155,None,1002.648155,None,29,70,56,41,70,56,1005.166904,None,5,1.6390686,1005.166904,None,1005.166904,None,1005.166904,None,1005.166904,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1006.856447,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,79,0,,,,,,,,,,,,,,,None,None,None,None,None,1008.442474,None,1008.442474,None,1008.442474,None,1008.442474,None,r,0.702519,1008.442474,None,1008.442474,None,1009.193736,None,1009.193736,None,1009.193736,None,1009.193736,None,1009.193736,None,1009.193736,None,1009.490194,None,1009.490194,None,1010.971994,None,1010.971994,None,1010.971994,None,1010.971994,None,1010.971994,None,1010.971994,None,1010.971994,None,1010.971994,None,1010.971994,None,38,79,51,44,38,76,1013.490727,None,3,2.4379454,1013.490727,None,1013.490727,None,1013.490727,None,1013.490727,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1016.005739,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,80,0,,,,,,,,,,,,,,,None,None,None,None,None,1017.615428,None,1017.615428,None,1017.615428,None,1017.615428,None,f,0.4095443,1017.615428,None,1017.615428,None,1018.069134,None,1018.069134,None,1018.069134,None,1018.069134,None,1018.069134,None,1018.069134,None,1018.363005,None,1018.363005,None,1019.859789,None,1019.859789,None,1019.859789,None,1019.859789,None,1019.859789,None,1019.859789,None,1019.859789,None,1019.859789,None,1019.859789,None,40,68,53,41,68,27,None,None,None,None,None,None,None,None,None,None,None,None,68,1022.40047,None,68,1022.40047,None,1022.40047,None,1022.40047,None,1022.40047,None,1022.40047,None,1022.40047,None,1022.40047,None,-0.061197917,-0.3046875,1,0,0,5.5459048,tijiao,0.00795895,None,1022.40047,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.005208333,1.3163702,1027.990511,None,1027.990511,None,1027.990511,None,1027.990511,None,None,None,1029.319054,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,81,0,,,,,,,,,,,,,,,None,None,None,None,None,1030.841324,None,1030.841324,None,1030.841324,None,1030.841324,None,f,0.413932,1030.841324,None,1030.841324,None,1031.296097,None,1031.296097,None,1031.296097,None,1031.296097,None,1031.296097,None,1031.296097,None,1031.588618,1033.539879,1031.588618,1033.539879,1033.57367,None,1033.57367,None,1033.57367,None,1033.57367,None,1033.57367,None,1033.57367,None,1033.57367,None,1033.57367,None,1033.57367,None,40,74,50,47,74,79,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1036.124517,None,1036.124517,None,1036.124517,None,1036.124517,None,1036.124517,None,1036.124517,None,79,1036.124517,None,1036.124517,None,0.0088298,None,1036.124517,None,1.9765625,1.1384853,1039.767126,None,1039.767126,None,1039.767126,None,1039.767126,None,None,None,1040.926416,None,0.018229167,-0.299479167,1,0,0,3.6129776,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,82,0,,,,,,,,,,,,,,,None,None,None,None,None,1042.582817,None,1042.582817,None,1042.582817,None,1042.582817,None,i,0.3123383,1042.582817,None,1042.582817,None,1042.936434,None,1042.936434,None,1042.936434,None,1042.936434,None,1042.936434,None,1042.936434,None,1043.230066,None,1043.230066,None,1045.127389,None,1045.127389,None,1045.127389,None,1045.127389,None,1045.127389,None,1045.127389,None,1045.127389,None,1045.127389,None,1045.127389,None,38,67,50,59,50,71,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1047.684262,None,1047.684262,None,1047.684262,None,1047.684262,None,1047.684262,None,1047.684262,None,75,1047.684262,None,1047.684262,None,0.0071335,None,1047.684262,None,3.018229167,1.2798734,1053.194829,None,1053.194829,None,1053.194829,None,1053.194829,None,None,None,1054.487424,None,-0.069010417,-0.295572917,1,0,0,5.4788516,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,83,0,,,,,,,,,,,,,,,None,None,None,None,None,1056.376233,None,1056.376233,None,1056.376233,None,1056.376233,None,f,0.2592098,1056.376233,None,1056.376233,None,1056.68468,None,1056.68468,None,1056.68468,None,1056.68468,None,1056.68468,None,1056.68468,None,1056.973183,None,1056.973183,None,1058.743941,None,1058.743941,None,1058.743941,None,1058.743941,None,1058.743941,None,1058.743941,None,1058.743941,None,1058.743941,None,1058.743941,None,47,65,47,53,65,48,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1061.280778,None,1061.280778,None,1061.280778,None,1061.280778,None,1061.280778,None,1061.280778,None,48,1061.280778,None,1061.280778,None,0.00316565,None,1061.280778,None,2.927083333,2.1332578,1065.331414,None,1065.331414,None,1065.331414,None,1065.331414,None,None,None,1067.479509,None,-0.092447917,-0.278645833,1,0,0,4.0230509,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,84,0,,,,,,,,,,,,,,,None,None,None,None,None,1069.485732,None,1069.485732,None,1069.485732,None,1069.485732,None,f,0.3195549,1069.485732,None,1069.485732,None,1069.853508,None,1069.853508,None,1069.853508,None,1069.853508,None,1069.853508,None,1069.853508,None,1070.148862,None,1070.148862,None,1071.663652,None,1071.663652,None,1071.663652,None,1071.663652,None,1071.663652,None,1071.663652,None,1071.663652,None,1071.663652,None,1071.663652,None,41,56,45,50,56,70,None,None,None,None,None,None,None,None,None,None,None,None,70,1074.201401,None,70,1074.201401,None,1074.201401,None,1074.201401,None,1074.201401,None,1074.201401,None,1074.201401,None,1074.201401,None,0.01953125,-0.309895833,1,0,0,4.1120503,tijiao,0.00894935,None,1074.201401,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.994791667,0.9750458,1078.355142,None,1078.355142,None,1078.355142,None,1078.355142,None,None,None,1079.352982,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,85,0,,,,,,,,,,,,,,,None,None,None,None,None,1080.942769,None,1080.942769,None,1080.942769,None,1080.942769,None,f,0.4026051,1080.942769,None,1080.942769,None,1081.394735,None,1081.394735,None,1081.394735,None,1081.394735,None,1081.394735,None,1081.394735,None,1081.690131,None,1081.690131,None,1083.221367,None,1083.221367,None,1083.221367,None,1083.221367,None,1083.221367,None,1083.221367,None,1083.221367,None,1083.221367,None,1083.221367,None,44,65,45,50,65,40,1085.746928,None,3,2.1186877,1085.746928,None,1085.746928,None,1085.746928,None,1085.746928,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1087.932459,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,86,0,,,,,,,,,,,,,,,None,None,None,None,None,1089.54897,None,1089.54897,None,1089.54897,None,1089.54897,None,f,1.1964639,1089.54897,None,1089.54897,None,1090.785907,None,1090.785907,None,1090.785907,None,1090.785907,None,1090.785907,None,1090.785907,None,1091.079995,1092.414177,1091.079995,1092.414177,1092.446677,None,1092.446677,None,1092.446677,None,1092.446677,None,1092.446677,None,1092.446677,None,1092.446677,None,1092.446677,None,1092.446677,None,38,57,44,41,57,82,1094.962417,None,2,4.025825,1094.962417,None,1094.962417,None,1094.962417,None,1094.962417,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1099.046541,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,87,0,,,,,,,,,,,,,,,None,None,None,None,None,1100.756766,None,1100.756766,None,1100.756766,None,1100.756766,None,f,0.0787761,1100.756766,None,1100.756766,None,1100.882469,None,1100.882469,None,1100.882469,None,1100.882469,None,1100.882469,None,1100.882469,None,1101.170374,None,1101.170374,None,1102.267354,None,1102.267354,None,1102.267354,None,1102.267354,None,1102.267354,None,1102.267354,None,1102.267354,None,1102.267354,None,1102.267354,None,41,62,46,47,62,82,None,None,None,None,None,None,None,None,None,None,None,None,82,1104.796469,None,82,1104.796469,None,1104.796469,None,1104.796469,None,1104.796469,None,1104.796469,None,1104.796469,None,1104.796469,None,-0.096354167,-0.264322917,1,0,0,5.6889944,tijiao,0.0009915,None,1104.796469,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.005208333,1.5181446,1110.528586,None,1110.528586,None,1110.528586,None,1110.528586,None,None,None,1112.060733,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,88,0,,,,,,,,,,,,,,,None,None,None,None,None,1114.033386,None,1114.033386,None,1114.033386,None,1114.033386,None,f,0.4022242,1114.033386,None,1114.033386,None,1114.48558,None,1114.48558,None,1114.48558,None,1114.48558,None,1114.48558,None,1114.48558,None,1114.779763,None,1114.779763,None,1116.211868,None,1116.211868,None,1116.211868,None,1116.211868,None,1116.211868,None,1116.211868,None,1116.211868,None,1116.211868,None,1116.211868,None,50,54,52,38,54,80,None,None,None,None,None,None,None,None,None,None,None,None,50,1118.740477,None,50,1118.740477,None,1118.740477,None,1118.740477,None,1118.740477,None,1118.740477,None,1118.740477,None,1118.740477,None,-0.104166667,-0.272135417,1,0,0,5.4047794,tijiao,0.0001357,None,1118.740477,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.9375,1.211824,1124.19368,None,1124.19368,None,1124.19368,None,1124.19368,None,None,None,1125.419948,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,89,0,,,,,,,,,,,,,,,None,None,None,None,None,1126.941646,None,1126.941646,None,1126.941646,None,1126.941646,None,f,0.3240591,1126.941646,None,1126.941646,None,1127.310865,None,1127.310865,None,1127.310865,None,1127.310865,None,1127.310865,None,1127.310865,None,1127.605311,None,1127.605311,None,1129.60349,None,1129.60349,None,1129.60349,None,1129.60349,None,1129.60349,None,1129.60349,None,1129.60349,None,1129.60349,None,1129.60349,None,49,59,46,36,59,26,1132.128909,None,5,2.1998317,1132.128909,None,1132.128909,None,1132.128909,None,1132.128909,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1134.381201,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
