bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,27.633211500011384,27.633211500011384,space,1.7689418999943882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
,,,,,,,,,,,29.442884600022808,29.442884600022808,s,8.156474400078878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,None,1681.4358797001187,1681.4358797001187,1681.4358797001187,1681.4358797001187,1681.4358797001187,1681.4358797001187,f,0.8074926000554115,1682.2682893001474,1682.2682893001474,1682.2682893001474,1682.2682893001474,1682.2682893001474,1682.2682893001474,1682.5662812001538,1682.5662812001538,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,1684.3945041000843,43,49,52,39,49,47,4.0,1.328997900011018,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1688.2591944001615,1690.1617272000294,1686.9038662000094,1686.9038662000094,1686.9038662000094,1686.9038662000094,1686.9038662000094,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,135,135,135,,,,,,,,,,None,1690.1617272000294,1690.1617272000294,1690.1617272000294,1690.1617272000294,1690.1617272000294,1690.1617272000294,f,0.2497892000246793,1690.4476046999916,1690.4476046999916,1690.4476046999916,1690.4476046999916,1690.4476046999916,1690.4476046999916,1690.743710800074,1690.743710800074,1691.7907829000615,1691.7907829000615,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,1691.8076500000898,40,50,56,30,50,53,None,None,1694.3191405001562,1694.3191405001562,1694.3191405001562,1694.3191405001562,1694.3191405001562,1694.3191405001562,1694.3191405001562,1694.3191405001562,0.007373299915343523,1694.3191405001562,45,45,[0.027777777777777776],[-0.29907407407407405],[1],[0],[0],[4.51023679994978],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1698.852297600126,1698.852297600126,1698.852297600126,1698.852297600126,8.083333333333334,2.160070199985057,1701.0313365000766,1702.8770461000968,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,None,1702.8770461000968,1702.8770461000968,1702.8770461000968,1702.8770461000968,1702.8770461000968,1702.8770461000968,f,0.3988365000113845,1703.2935459001455,1703.2935459001455,1703.2935459001455,1703.2935459001455,1703.2935459001455,1703.2935459001455,1703.5924208001234,1703.5924208001234,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,1704.5892421000171,44,54,59,41,54,44,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,44,[0.07314814814814814],[-0.30833333333333335],[1],[0],[0],[5.466635999968275],['tijiao_random_2'],1712.5884670000523,1712.5884670000523,1712.5884670000523,1712.5884670000523,8.944444444444445,2.2036894999910146,1714.810371500207,1716.623291300144,,,,,,1707.10838960018,1707.10838960018,1707.10838960018,1707.10838960018,1707.10838960018,1707.10838960018,1707.10838960018,1707.10838960018,0.007154999999329448,1707.10838960018,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,137,137,137,,,,,,,,,,None,1716.623291300144,1716.623291300144,1716.623291300144,1716.623291300144,1716.623291300144,1716.623291300144,f,0.2722131998743862,1716.9229668001644,1716.9229668001644,1716.9229668001644,1716.9229668001644,1716.9229668001644,1716.9229668001644,1717.2217796000186,1717.2217796000186,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,1718.4183641001582,36,42,63,49,42,54,None,None,1720.9300536999945,1720.9300536999945,1720.9300536999945,1720.9300536999945,1720.9300536999945,1720.9300536999945,1720.9300536999945,1720.9300536999945,0.007602500030770898,1720.9300536999945,40,40,"[0.24537037037037038, 0.24537037037037038, 0.14351851851851852]","[-0.2777777777777778, -0.2777777777777778, -0.2916666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.6289125001057982, 4.127759900176898, 5.607065400108695]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],1726.5585617001634,1726.5585617001634,1726.5585617001634,1726.5585617001634,6.861111111111112,2.8596143999602646,1729.4371631001122,1731.249905000208,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,None,1731.249905000208,1731.249905000208,1731.249905000208,1731.249905000208,1731.249905000208,1731.249905000208,i,0.3041008000727743,1731.5843137002084,1731.5843137002084,1731.5843137002084,1731.5843137002084,1731.5843137002084,1731.5843137002084,1731.8819083001,1731.8819083001,1733.2446076001506,1733.2446076001506,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,1733.261275100056,31,53,51,44,51,53,5.0,1.2792609999887645,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1737.0746093001217,1739.0619356001262,1735.7701118001714,1735.7701118001714,1735.7701118001714,1735.7701118001714,1735.7701118001714,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,139,139,139,,,,,,,,,,None,1739.0619356001262,1739.0619356001262,1739.0619356001262,1739.0619356001262,1739.0619356001262,1739.0619356001262,f,0.6802966999821365,1739.7604225000832,1739.7604225000832,1739.7604225000832,1739.7604225000832,1739.7604225000832,1739.7604225000832,1740.0591686000116,1740.0591686000116,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,1741.9706612001173,35,46,55,44,46,44,None,None,1744.4827207000926,1744.4827207000926,1744.4827207000926,1744.4827207000926,1744.4827207000926,1744.4827207000926,1744.4827207000926,1744.4827207000926,0.007790300063788891,1744.4827207000926,45,45,"[0.08518518518518518, 0.044444444444444446]","[-0.24074074074074073, -0.33055555555555555]","[1, 1]","[0, 0]","[0, 0]","[4.24519670009613, 5.4413151000626385]",['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1749.946000300115,1749.946000300115,1749.946000300115,1749.946000300115,6.203703703703704,2.808618900133297,1752.7734390001278,1754.4197917000856,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,None,1754.4197917000856,1754.4197917000856,1754.4197917000856,1754.4197917000856,1754.4197917000856,1754.4197917000856,j,0.6806631998624653,1755.1204365000594,1755.1204365000594,1755.1204365000594,1755.1204365000594,1755.1204365000594,1755.1204365000594,1755.4176261001267,1755.4176261001267,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,1757.395434900187,38,56,53,39,39,53,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,53,[0.0],[-0.32037037037037036],[1],[0],[0],[4.468495300039649],['tijiao_random_2'],1764.3955664001405,1764.3955664001405,1764.3955664001405,1764.3955664001405,7.083333333333334,1.7393330000340939,1766.1532888000365,1767.8001543001737,,,,,,1759.9146460001357,1759.9146460001357,1759.9146460001357,1759.9146460001357,1759.9146460001357,1759.9146460001357,1759.9146460001357,1759.9146460001357,0.007101299939677119,1759.9146460001357,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,141,141,141,,,,,,,,,,None,1767.8001543001737,1767.8001543001737,1767.8001543001737,1767.8001543001737,1767.8001543001737,1767.8001543001737,i,0.25604639993980527,1768.083945600083,1768.083945600083,1768.083945600083,1768.083945600083,1768.083945600083,1768.083945600083,1768.382219000021,1768.382219000021,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,1770.1107915001921,29,56,54,45,54,35,None,None,1772.6221088999882,1772.6221088999882,1772.6221088999882,1772.6221088999882,1772.6221088999882,1772.6221088999882,1772.6221088999882,1772.6221088999882,0.007380200084298849,1772.6221088999882,54,54,[0.1175925925925926],[-0.2916666666666667],[1],[0],[0],[4.74305329984054],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1777.3877970001195,1777.3877970001195,1777.3877970001195,1777.3877970001195,8.046296296296296,1.6448751999996603,1779.0516607000027,1780.897844800027,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,None,1780.897844800027,1780.897844800027,1780.897844800027,1780.897844800027,1780.897844800027,1780.897844800027,i,0.32604379998520017,1781.2474938000087,1781.2474938000087,1781.2474938000087,1781.2474938000087,1781.2474938000087,1781.2474938000087,1781.5464306001086,1781.5464306001086,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,1783.274486400187,28,42,49,46,49,44,None,None,1785.7859951001592,1785.7859951001592,1785.7859951001592,1785.7859951001592,1785.7859951001592,1785.7859951001592,1785.7859951001592,1785.7859951001592,0.0073367999866604805,1785.7859951001592,50,50,[0.14629629629629629],[-0.3055555555555556],[1],[0],[0],[3.1644113999791443],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1788.9707659000997,1788.9707659000997,1788.9707659000997,1788.9707659000997,7.092592592592593,2.378240799997002,1791.3680542001966,1792.9317573001608,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,143,143,143,,,,,,,,,,None,1792.9317573001608,1792.9317573001608,1792.9317573001608,1792.9317573001608,1792.9317573001608,1792.9317573001608,f,0.2530934000387788,1793.2152098000515,1793.2152098000515,1793.2152098000515,1793.2152098000515,1793.2152098000515,1793.2152098000515,1793.513576199999,1793.513576199999,1794.443887000205,1794.443887000205,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,1794.4609195000958,32,51,49,56,51,43,5.0,1.9773701999802142,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1798.9725314001553,1800.760125100147,1796.9700700000394,1796.9700700000394,1796.9700700000394,1796.9700700000394,1796.9700700000394,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,None,1800.760125100147,1800.760125100147,1800.760125100147,1800.760125100147,1800.760125100147,1800.760125100147,f,0.5777600000146776,1801.358805600088,1801.358805600088,1801.358805600088,1801.358805600088,1801.358805600088,1801.358805600088,1801.657951500034,1801.657951500034,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,1803.3198336001951,31,42,43,43,42,53,4.0,2.7248887000605464,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1808.5793885001913,1810.1841865000315,1805.8291539000347,1805.8291539000347,1805.8291539000347,1805.8291539000347,1805.8291539000347,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,145,145,145,,,,,,,,,,None,1810.1841865000315,1810.1841865000315,1810.1841865000315,1810.1841865000315,1810.1841865000315,1810.1841865000315,j,0.5709551000036299,1810.7830531999934,1810.7830531999934,1810.7830531999934,1810.7830531999934,1810.7830531999934,1810.7830531999934,1811.0824248001445,1811.0824248001445,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,1812.8940232000314,32,38,42,40,40,36,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,35,[0.013888888888888888],[-0.27037037037037037],[1],[0],[0],[7.0274588000029325],['tijiao_random_2'],1822.4556051001418,1822.4556051001418,1822.4556051001418,1822.4556051001418,8.925925925925926,2.0539756999351084,1824.5278308000416,1826.3400191999972,,,,,,1815.4144338001497,1815.4144338001497,1815.4144338001497,1815.4144338001497,1815.4144338001497,1815.4144338001497,1815.4144338001497,1815.4144338001497,0.006656500045210123,1815.4144338001497,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,146,146,146,,,,,,,,,,None,1826.3400191999972,1826.3400191999972,1826.3400191999972,1826.3400191999972,1826.3400191999972,1826.3400191999972,i,0.33692300016991794,1826.7076495001093,1826.7076495001093,1826.7076495001093,1826.7076495001093,1826.7076495001093,1826.7076495001093,1827.0056612000335,1827.0056612000335,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,1828.2188075000886,28,41,38,45,38,37,4.0,2.110556600149721,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1832.8649126000237,1834.634444200201,1830.727762100054,1830.727762100054,1830.727762100054,1830.727762100054,1830.727762100054,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,147,147,147,,,,,,,,,,None,1834.634444200201,1834.634444200201,1834.634444200201,1834.634444200201,1834.634444200201,1834.634444200201,f,0.27077369997277856,1834.935343200108,1834.935343200108,1834.935343200108,1834.935343200108,1834.935343200108,1834.935343200108,1835.2330856001936,1835.2330856001936,1836.6291609001346,1836.6291609001346,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,1836.6459064001683,30,51,42,47,51,35,5.0,1.9610878000967205,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1841.1414656999987,1843.1110545999836,1839.154710000148,1839.154710000148,1839.154710000148,1839.154710000148,1839.154710000148,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,148,148,148,,,,,,,,,,None,1843.1110545999836,1843.1110545999836,1843.1110545999836,1843.1110545999836,1843.1110545999836,1843.1110545999836,f,0.2583993000444025,1843.396560500143,1843.396560500143,1843.396560500143,1843.396560500143,1843.396560500143,1843.396560500143,1843.693400700111,1843.693400700111,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,1844.5077233000193,27,44,40,42,44,48,None,None,1847.0180051000789,1847.0180051000789,1847.0180051000789,1847.0180051000789,1847.0180051000789,1847.0180051000789,1847.0180051000789,1847.0180051000789,0.0064604999497532845,1847.0180051000789,45,45,[0.08518518518518518],[-0.30185185185185187],[1],[0],[0],[3.065276199951768],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1850.1040286000352,1850.1040286000352,1850.1040286000352,1850.1040286000352,7.9907407407407405,1.7639199998229742,1851.886310200207,1853.6823698000517,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,149,149,149,,,,,,,,,,None,1853.6823698000517,1853.6823698000517,1853.6823698000517,1853.6823698000517,1853.6823698000517,1853.6823698000517,i,0.29862509993836284,1853.998596200021,1853.998596200021,1853.998596200021,1853.998596200021,1853.998596200021,1853.998596200021,1854.2977779000066,1854.2977779000066,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,1855.627459899988,30,45,42,39,42,51,4.0,1.8777648000977933,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1860.0395343999844,1861.809673700016,1858.1364552001469,1858.1364552001469,1858.1364552001469,1858.1364552001469,1858.1364552001469,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.809673700016,1861.809673700016,,,,,,,,,
